"model","method","p","n","rho","B","coverage","avg_width","median_width","lower_zero_rate","mean_p_hat","sd_p_hat","mean_defaults","sd_defaults"
"vasicek","Wald",0.05,10000,0.05,10000,0.1377,0.00826975590803514,0.0081604992297445,0,0.04977205,0.0237979418858291,497.7205,237.979418858291
"vasicek","Clopper_Pearson",0.05,10000,0.05,10000,0.1383,0.00837136577961644,0.00826200703932507,0,0.04977205,0.0237979418858291,497.7205,237.979418858291
"vasicek","Wilson",0.05,10000,0.05,10000,0.1368,0.00827597475019098,0.00816639874520558,0,0.04977205,0.0237979418858291,497.7205,237.979418858291
"vasicek","Agresti_Coull",0.05,10000,0.05,10000,0.1368,0.00828376845638043,0.00817385553681656,0,0.04977205,0.0237979418858291,497.7205,237.979418858291
"vasicek","Wald",0.05,10000,0.1,10000,0.0967,0.00803064012495905,0.00782705083576529,0,0.05013989,0.0349935165481828,501.3989,349.935165481828
"vasicek","Clopper_Pearson",0.05,10000,0.1,10000,0.0976,0.00813261552068534,0.00792875065866414,0,0.05013989,0.0349935165481828,501.3989,349.935165481828
"vasicek","Wilson",0.05,10000,0.1,10000,0.0968,0.0080378982822548,0.00783346277164922,0,0.05013989,0.0349935165481828,501.3989,349.935165481828
"vasicek","Agresti_Coull",0.05,10000,0.1,10000,0.0968,0.00804667527299105,0.00784136661546334,0,0.05013989,0.0349935165481828,501.3989,349.935165481828
"vasicek","Wald",0.05,10000,0.2,10000,0.0627,0.00747703269358571,0.00702288326192378,0.0017,0.05012096,0.0525567790506688,501.2096,525.567790506688
"vasicek","Clopper_Pearson",0.05,10000,0.2,10000,0.0623,0.00758031785519544,0.00712509689371423,2e-04,0.05012096,0.0525567790506688,501.2096,525.567790506688
"vasicek","Wilson",0.05,10000,0.2,10000,0.0617,0.00748772822647947,0.00703068083827019,2e-04,0.05012096,0.0525567790506688,501.2096,525.567790506688
"vasicek","Agresti_Coull",0.05,10000,0.2,10000,0.0617,0.00749953387352998,0.00703981154415295,6e-04,0.05012096,0.0525567790506688,501.2096,525.567790506688
"vasicek","Wald",0.05,10000,0.25,10000,0.0482,0.00721655046417626,0.00665440649685513,0.0066,0.05002108,0.0590691976807292,500.2108,590.691976807292
"vasicek","Clopper_Pearson",0.05,10000,0.25,10000,0.0487,0.00732109869555381,0.00675688493905129,0.001,0.05002108,0.0590691976807292,500.2108,590.691976807292
"vasicek","Wilson",0.05,10000,0.25,10000,0.0482,0.00723002294012422,0.00666292573447994,0.001,0.05002108,0.0590691976807292,500.2108,590.691976807292
"vasicek","Agresti_Coull",0.05,10000,0.25,10000,0.0482,0.00724384683023008,0.00667270459751836,0.0025,0.05002108,0.0590691976807292,500.2108,590.691976807292
"independent","Wald",0.05,25000,0,10000,0.947,0.00540320548103834,0.00540324782304823,0,0.050010336,0.00138139413350398,1250.2584,34.5348533375995
"independent","Clopper_Pearson",0.05,25000,0,10000,0.9494,0.005443537314824,0.00544357952134088,0,0.050010336,0.00138139413350398,1250.2584,34.5348533375995
"independent","Wilson",0.05,25000,0,10000,0.9468,0.00540455985454328,0.00540460179864281,0,0.050010336,0.00138139413350398,1250.2584,34.5348533375995
"independent","Agresti_Coull",0.05,25000,0,10000,0.9468,0.00540632845259306,0.00540637000296368,0,0.050010336,0.00138139413350398,1250.2584,34.5348533375995
"vasicek","Wald",0.05,25000,0.01,10000,0.1957,0.00537083419692841,0.0053538282867263,0,0.049996524,0.0104317898091021,1249.9131,260.794745227552
"vasicek","Clopper_Pearson",0.05,25000,0.01,10000,0.1976,0.00541118009358808,0.00539417047286791,0,0.049996524,0.0104317898091021,1249.9131,260.794745227552
"vasicek","Wilson",0.05,25000,0.01,10000,0.1966,0.0053722280167186,0.00535521000739156,0,0.049996524,0.0104317898091021,1249.9131,260.794745227552
"vasicek","Agresti_Coull",0.05,25000,0.01,10000,0.1966,0.00537403350385305,0.00535700213542502,0,0.049996524,0.0104317898091021,1249.9131,260.794745227552
"vasicek","Wald",0.05,25000,0.05,10000,0.0901,0.00524597129234655,0.00517412616738276,0,0.050086076,0.0238805667275496,1252.1519,597.014168188739
"vasicek","Clopper_Pearson",0.05,25000,0.05,10000,0.0915,0.00528637796978201,0.00521450758657355,0,0.050086076,0.0238805667275496,1252.1519,597.014168188739
"vasicek","Wilson",0.05,25000,0.05,10000,0.091,0.00524753658162137,0.00517561201914257,0,0.050086076,0.0238805667275496,1252.1519,597.014168188739
"vasicek","Agresti_Coull",0.05,25000,0.05,10000,0.091,0.00524950355314189,0.00517749437469409,0,0.050086076,0.0238805667275496,1252.1519,597.014168188739
"vasicek","Wald",0.05,25000,0.1,10000,0.0581,0.00506273156544033,0.00493200854461177,0,0.049746384,0.0346025138948217,1243.6596,865.062847370542
"vasicek","Clopper_Pearson",0.05,25000,0.1,10000,0.0591,0.00510323686935932,0.00497244580325004,0,0.049746384,0.0346025138948217,1243.6596,865.062847370542
"vasicek","Wilson",0.05,25000,0.1,10000,0.0589,0.00506457628751229,0.00493364350683992,0,0.049746384,0.0346025138948217,1243.6596,865.062847370542
"vasicek","Agresti_Coull",0.05,25000,0.1,10000,0.0589,0.00506680759191504,0.00493565621666836,0,0.049746384,0.0346025138948217,1243.6596,865.062847370542
"vasicek","Wald",0.05,25000,0.2,10000,0.0413,0.00470388495712216,0.00442223381897153,7e-04,0.04947022,0.0520556766704551,1236.7555,1301.39191676138
"vasicek","Clopper_Pearson",0.05,25000,0.2,10000,0.0415,0.00474470950611148,0.00446280218389598,1e-04,0.04947022,0.0520556766704551,1236.7555,1301.39191676138
"vasicek","Wilson",0.05,25000,0.2,10000,0.0412,0.00470659465901158,0.00442422276105885,1e-04,0.04947022,0.0520556766704551,1236.7555,1301.39191676138
"vasicek","Agresti_Coull",0.05,25000,0.2,10000,0.0412,0.00470961575663446,0.00442654983806774,3e-04,0.04947022,0.0520556766704551,1236.7555,1301.39191676138
"vasicek","Wald",0.05,25000,0.25,10000,0.0316,0.00450605452319363,0.00407718067128804,0.0017,0.049248852,0.05997947143733,1231.2213,1499.48678593325
"vasicek","Clopper_Pearson",0.05,25000,0.25,10000,0.032,0.004547146391001,0.00411785099678361,4e-04,0.049248852,0.05997947143733,1231.2213,1499.48678593325
"vasicek","Wilson",0.05,25000,0.25,10000,0.0318,0.00450944187334963,0.00407944829508516,4e-04,0.049248852,0.05997947143733,1231.2213,1499.48678593325
"vasicek","Agresti_Coull",0.05,25000,0.25,10000,0.0318,0.0045130380462577,0.00408202710137482,0.0011,0.049248852,0.05997947143733,1231.2213,1499.48678593325
"independent","Wald",0.05,50000,0,10000,0.952,0.00382033558773252,0.00382067317610885,0,0.049996154,0.000968053511456936,2499.8077,48.4026755728468
"independent","Clopper_Pearson",0.05,50000,0,10000,0.9544,0.00384045341684667,0.00384079094764801,0,0.049996154,0.000968053511456936,2499.8077,48.4026755728468
"independent","Wilson",0.05,50000,0,10000,0.9533,0.00382081456433964,0.0038211519935832,0,0.049996154,0.000968053511456936,2499.8077,48.4026755728468
"independent","Agresti_Coull",0.05,50000,0,10000,0.9533,0.00382144013854185,0.00382177742174086,0,0.049996154,0.000968053511456936,2499.8077,48.4026755728468
"vasicek","Wald",0.05,50000,0.01,10000,0.1524,0.00379603773242824,0.00379377151473874,0,0.049937958,0.0103138506204859,2496.8979,515.692531024297
"vasicek","Clopper_Pearson",0.05,50000,0.01,10000,0.1529,0.00381616067481349,0.00381389213728909,0,0.049937958,0.0103138506204859,2496.8979,515.692531024297
"vasicek","Wilson",0.05,50000,0.01,10000,0.1525,0.00379653103009481,0.00379425787439476,0,0.049937958,0.0103138506204859,2496.8979,515.692531024297
"vasicek","Agresti_Coull",0.05,50000,0.01,10000,0.1525,0.00379716997937965,0.00379488980799507,0,0.049937958,0.0103138506204859,2496.8979,515.692531024297
"vasicek","Wald",0.05,50000,0.05,10000,0.0646,0.00370321280412527,0.00366475992454786,0,0.049936474,0.0239653803281473,2496.8237,1198.26901640737
"vasicek","Clopper_Pearson",0.05,50000,0.05,10000,0.0651,0.00372335793046282,0.00368489459712186,0,0.049936474,0.0239653803281473,2496.8237,1198.26901640737
"vasicek","Wilson",0.05,50000,0.05,10000,0.0649,0.00370376864843625,0.0036652835708374,0,0.049936474,0.0239653803281473,2496.8237,1198.26901640737
"vasicek","Agresti_Coull",0.05,50000,0.05,10000,0.0649,0.00370446650735024,0.00366594781781032,0,0.049936474,0.0239653803281473,2496.8237,1198.26901640737
"vasicek","Wald",0.05,50000,0.1,10000,0.0453,0.0035861393156969,0.00350036354642354,0,0.049958894,0.0349537881361559,2497.9447,1747.68940680779
"vasicek","Clopper_Pearson",0.05,50000,0.1,10000,0.0456,0.0036063177415512,0.00352051711068418,0,0.049958894,0.0349537881361559,2497.9447,1747.68940680779
"vasicek","Wilson",0.05,50000,0.1,10000,0.0454,0.0035867897691035,0.00350093762921493,0,0.049958894,0.0349537881361559,2497.9447,1747.68940680779
"vasicek","Agresti_Coull",0.05,50000,0.1,10000,0.0454,0.00358757755797839,0.00350164597149759,0,0.049958894,0.0349537881361559,2497.9447,1747.68940680779
"vasicek","Wald",0.05,50000,0.2,10000,0.0296,0.00331697171526952,0.0030942016961688,0,0.049185778,0.0516664529939032,2459.2889,2583.32264969516
"vasicek","Clopper_Pearson",0.05,50000,0.2,10000,0.0298,0.00333725285522256,0.00311440775473132,0,0.049185778,0.0516664529939032,2459.2889,2583.32264969516
"vasicek","Wilson",0.05,50000,0.2,10000,0.0294,0.00331791665747819,0.00309491760531377,0,0.049185778,0.0516664529939032,2459.2889,2583.32264969516
"vasicek","Agresti_Coull",0.05,50000,0.2,10000,0.0294,0.00331898660279639,0.00309575208089759,0,0.049185778,0.0516664529939032,2459.2889,2583.32264969516
"vasicek","Wald",0.05,50000,0.25,10000,0.0251,0.00324619846078965,0.00296767172370312,3e-04,0.050912328,0.0612837949292675,2545.6164,3064.18974646337
"vasicek","Clopper_Pearson",0.05,50000,0.25,10000,0.0249,0.00326654814044165,0.00298789622584349,0,0.050912328,0.0612837949292675,2545.6164,3064.18974646337
"vasicek","Wilson",0.05,50000,0.25,10000,0.0246,0.00324733504308585,0.00296843799842765,0,0.050912328,0.0612837949292675,2545.6164,3064.18974646337
"vasicek","Agresti_Coull",0.05,50000,0.25,10000,0.0246,0.00324858443995727,0.0029693179399149,1e-04,0.050912328,0.0612837949292675,2545.6164,3064.18974646337
"independent","Wald",0.05,1e+05,0,10000,0.9507,0.00270145777231742,0.00270162391152411,0,0.04999624,0.000683355412550443,4999.624,68.3355412550443
"independent","Clopper_Pearson",0.05,1e+05,0,10000,0.9522,0.00271149954673661,0.00271166567330968,0,0.04999624,0.000683355412550443,4999.624,68.3355412550443
"independent","Wilson",0.05,1e+05,0,10000,0.9518,0.00270162711478498,0.00270179321936827,0,0.04999624,0.000683355412550443,4999.624,68.3355412550443
"independent","Agresti_Coull",0.05,1e+05,0,10000,0.9518,0.00270184831683561,0.00270201438999859,0,0.04999624,0.000683355412550443,4999.624,68.3355412550443
"vasicek","Wald",0.05,1e+05,0.01,10000,0.1006,0.00268602433939852,0.00268040590733722,0,0.050034662,0.0105564242911668,5003.4662,1055.64242911668
"vasicek","Clopper_Pearson",0.05,1e+05,0.01,10000,0.1019,0.00269606786579851,0.00269044879413115,0,0.050034662,0.0105564242911668,5003.4662,1055.64242911668
"vasicek","Wilson",0.05,1e+05,0.01,10000,0.1016,0.00268619860953028,0.00268057819174727,0,0.050034662,0.0105564242911668,5003.4662,1055.64242911668
"vasicek","Agresti_Coull",0.05,1e+05,0.01,10000,0.1016,0.00268642444057354,0.00268080193074642,0,0.050034662,0.0105564242911668,5003.4662,1055.64242911668
"vasicek","Wald",0.05,1e+05,0.05,10000,0.0428,0.00262457924562044,0.00258517318119814,0,0.05019211,0.0241891049476353,5019.211,2418.91049476353
"vasicek","Clopper_Pearson",0.05,1e+05,0.05,10000,0.0429,0.00263463031318422,0.0025952212650372,0,0.05019211,0.0241891049476353,5019.211,2418.91049476353
"vasicek","Wilson",0.05,1e+05,0.05,10000,0.0428,0.00262477480848926,0.00258535926226026,0,0.05019211,0.0241891049476353,5019.211,2418.91049476353
"vasicek","Agresti_Coull",0.05,1e+05,0.05,10000,0.0428,0.00262502073990964,0.0025855949655271,0,0.05019211,0.0241891049476353,5019.211,2418.91049476353
"vasicek","Wald",0.05,1e+05,0.1,10000,0.0254,0.00253092661093727,0.00245022362526548,0,0.049843883,0.0352732731805881,4984.3883,3527.32731805881
"vasicek","Clopper_Pearson",0.05,1e+05,0.1,10000,0.0259,0.00254099013089197,0.00246027952964951,0,0.049843883,0.0352732731805881,4984.3883,3527.32731805881
"vasicek","Wilson",0.05,1e+05,0.1,10000,0.0259,0.00253115746076941,0.00245043060629807,0,0.049843883,0.0352732731805881,4984.3883,3527.32731805881
"vasicek","Agresti_Coull",0.05,1e+05,0.1,10000,0.0259,0.00253143684879917,0.00245068461204918,0,0.049843883,0.0352732731805881,4984.3883,3527.32731805881
"vasicek","Wald",0.05,1e+05,0.2,10000,0.0219,0.0023707556922581,0.00222002306725126,0,0.050255614,0.0529168862058944,5025.5614,5291.68862058944
"vasicek","Clopper_Pearson",0.05,1e+05,0.2,10000,0.0222,0.00238085241344789,0.00223009380217071,0,0.050255614,0.0529168862058944,5025.5614,5291.68862058944
"vasicek","Wilson",0.05,1e+05,0.2,10000,0.0222,0.00237108204487342,0.00222027010865561,0,0.050255614,0.0529168862058944,5025.5614,5291.68862058944
"vasicek","Agresti_Coull",0.05,1e+05,0.2,10000,0.0222,0.00237145350682775,0.00222055974055207,0,0.050255614,0.0529168862058944,5025.5614,5291.68862058944
"vasicek","Wald",0.05,1e+05,0.25,10000,0.0184,0.00227005826933268,0.00206473908640774,4e-04,0.049879343,0.0598700234966523,4987.9343,5987.00234966523
"vasicek","Clopper_Pearson",0.05,1e+05,0.25,10000,0.0185,0.00228018885533822,0.00207482115390947,0,0.049879343,0.0598700234966523,4987.9343,5987.00234966523
"vasicek","Wilson",0.05,1e+05,0.25,10000,0.0185,0.00227047614428956,0.00206501708150789,0,0.049879343,0.0598700234966523,4987.9343,5987.00234966523
"vasicek","Agresti_Coull",0.05,1e+05,0.25,10000,0.0185,0.00227093132979371,0.00206533467246177,2e-04,0.049879343,0.0598700234966523,4987.9343,5987.00234966523
